,num_features,g_fitness,g_accuracy,g_sensitivity,g_specificity,a_fitness,a_accuracy,a_sensitivity,a_specificity,spread_sum,spread_mean
0,79.0,0.5918570625281152,0.7708831908831908,0.4875,0.8807017543859649,0.5918570625281152,0.7708831908831908,0.4875,0.8807017543859649,0.0,0.0
1,73.0,0.625435794614742,0.8171168091168092,0.5142857142857142,0.9353801169590643,0.625435794614742,0.8171168091168092,0.5142857142857142,0.9353801169590643,0.0,0.0
2,41.0,0.6624343519054046,0.8013789173789174,0.5303571428571429,0.9078947368421053,0.6624343519054046,0.8013789173789174,0.5303571428571429,0.9078947368421053,0.0,0.0
3,41.0,0.6624343519054046,0.8013789173789174,0.5303571428571429,0.9078947368421053,0.6624343519054046,0.8013789173789174,0.5303571428571429,0.9078947368421053,0.0,0.0
4,41.0,0.6624343519054046,0.8013789173789174,0.5303571428571429,0.9078947368421053,0.6624343519054046,0.8013789173789174,0.5303571428571429,0.9078947368421053,0.0,0.0
5,41.0,0.5424433198380566,0.7805128205128204,0.42499999999999993,0.9184210526315789,0.6624343519054046,0.8013789173789174,0.5303571428571429,0.9078947368421053,0.0,0.0
6,41.0,0.6884885643596169,0.8167977207977207,0.5732142857142856,0.9122807017543859,0.6884885643596169,0.8167977207977207,0.5732142857142856,0.9122807017543859,0.0,0.0
7,29.0,0.6932194717563139,0.8172478632478632,0.5571428571428572,0.9190058479532164,0.6932194717563139,0.8172478632478632,0.5571428571428572,0.9190058479532164,0.0,0.0
8,29.0,0.6932194717563139,0.8172478632478632,0.5571428571428572,0.9190058479532164,0.6932194717563139,0.8172478632478632,0.5571428571428572,0.9190058479532164,0.0,0.0
9,29.0,0.6932194717563139,0.8172478632478632,0.5571428571428572,0.9190058479532164,0.6932194717563139,0.8172478632478632,0.5571428571428572,0.9190058479532164,0.0,0.0
10,29.0,0.5109966197545145,0.7536980056980057,0.3571428571428571,0.9084795321637428,0.6932194717563139,0.8172478632478632,0.5571428571428572,0.9190058479532164,0.0,0.0
11,29.0,0.6929797153139259,0.8204900284900285,0.5589285714285716,0.9233918128654972,0.6932194717563139,0.8172478632478632,0.5571428571428572,0.9190058479532164,0.0,0.0
12,28.0,0.6974769873401452,0.7922165242165242,0.5785714285714285,0.8745614035087719,0.6974769873401452,0.7922165242165242,0.5785714285714285,0.8745614035087719,0.0,0.0
13,28.0,0.6974769873401452,0.7922165242165242,0.5785714285714285,0.8745614035087719,0.6974769873401452,0.7922165242165242,0.5785714285714285,0.8745614035087719,0.0,0.0
14,28.0,0.6974769873401452,0.7922165242165242,0.5785714285714285,0.8745614035087719,0.6974769873401452,0.7922165242165242,0.5785714285714285,0.8745614035087719,0.0,0.0
15,28.0,0.49892610372084056,0.7425982905982906,0.36071428571428565,0.8918128654970762,0.6974769873401452,0.7922165242165242,0.5785714285714285,0.8745614035087719,0.0,0.0
16,28.0,0.6918259494891075,0.8090940170940172,0.5571428571428572,0.9073099415204678,0.6974769873401452,0.7922165242165242,0.5785714285714285,0.8745614035087719,0.0,0.0
17,28.0,0.6918259494891075,0.8090940170940172,0.5571428571428572,0.9073099415204678,0.6974769873401452,0.7922165242165242,0.5785714285714285,0.8745614035087719,0.0,0.0
18,26.0,0.7191723603881498,0.8277549857549857,0.5964285714285713,0.9181286549707602,0.7191723603881498,0.8277549857549857,0.5964285714285713,0.9181286549707602,0.0,0.0
19,26.0,0.7191723603881498,0.8277549857549857,0.5964285714285713,0.9181286549707602,0.7191723603881498,0.8277549857549857,0.5964285714285713,0.9181286549707602,0.0,0.0
20,26.0,0.7191723603881498,0.8277549857549857,0.5964285714285713,0.9181286549707602,0.7191723603881498,0.8277549857549857,0.5964285714285713,0.9181286549707602,0.0,0.0
21,26.0,0.552039817492449,0.7616866096866096,0.4428571428571429,0.885672514619883,0.7191723603881498,0.8277549857549857,0.5964285714285713,0.9181286549707602,0.0,0.0
22,26.0,0.7035426964848017,0.8197663817663818,0.5678571428571428,0.9184210526315789,0.7191723603881498,0.8277549857549857,0.5964285714285713,0.9181286549707602,0.0,0.0
23,26.0,0.7055726045883941,0.8181367521367522,0.575,0.9134502923976608,0.7191723603881498,0.8277549857549857,0.5964285714285713,0.9181286549707602,0.0,0.0
24,26.0,0.7099778002699055,0.8084786324786325,0.5875,0.8964912280701756,0.7191723603881498,0.8277549857549857,0.5964285714285713,0.9181286549707602,0.0,0.0
25,26.0,0.7099778002699055,0.8084786324786325,0.5875,0.8964912280701756,0.7191723603881498,0.8277549857549857,0.5964285714285713,0.9181286549707602,0.0,0.0
26,22.0,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
27,22.0,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
28,22.0,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
29,22.0,0.5348999614420668,0.7742905982905983,0.41785714285714287,0.9134502923976608,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
30,22.0,0.6901037658248185,0.8120626780626781,0.5392857142857144,0.9184210526315789,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
31,22.0,0.6901037658248185,0.8120626780626781,0.5392857142857144,0.9184210526315789,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
32,22.0,0.6901037658248185,0.8120626780626781,0.5392857142857144,0.9184210526315789,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
33,22.0,0.7107929181929182,0.8169287749287749,0.5714285714285714,0.9128654970760234,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
34,22.0,0.7107929181929182,0.8169287749287749,0.5714285714285714,0.9128654970760234,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
35,22.0,0.7107929181929182,0.8169287749287749,0.5714285714285714,0.9128654970760234,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
36,22.0,0.7127649251333462,0.8172364672364673,0.5857142857142856,0.9076023391812866,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
37,22.0,0.7127649251333462,0.8172364672364673,0.5857142857142856,0.9076023391812866,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
38,22.0,0.7180454244585823,0.8280398860398861,0.5982142857142857,0.9181286549707602,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
39,22.0,0.7180454244585823,0.8280398860398861,0.5982142857142857,0.9181286549707602,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
40,22.0,0.7180454244585823,0.8280398860398861,0.5982142857142857,0.9181286549707602,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
41,22.0,0.5797596619754515,0.7892364672364672,0.46071428571428574,0.9184210526315789,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
42,22.0,0.6968796639033482,0.8246552706552708,0.5410714285714286,0.935672514619883,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
43,22.0,0.6968796639033482,0.8246552706552708,0.5410714285714286,0.935672514619883,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
44,22.0,0.6992685945633315,0.8163589743589744,0.5571428571428572,0.9184210526315789,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
45,22.0,0.6992685945633315,0.8163589743589744,0.5571428571428572,0.9184210526315789,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
46,22.0,0.7036103528050897,0.812974358974359,0.5678571428571428,0.9078947368421053,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
47,22.0,0.7036103528050897,0.812974358974359,0.5678571428571428,0.9078947368421053,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
48,22.0,0.7201294550478761,0.8209515669515669,0.5982142857142857,0.9076023391812866,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
49,22.0,0.7201294550478761,0.8209515669515669,0.5982142857142857,0.9076023391812866,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
50,22.0,0.7201294550478761,0.8209515669515669,0.5982142857142857,0.9076023391812866,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
51,22.0,0.5153130004498425,0.7527977207977207,0.39999999999999997,0.89093567251462,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
52,22.0,0.6877080264764476,0.8289515669515669,0.5285714285714286,0.9464912280701755,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
53,22.0,0.7056302133538975,0.7883475783475783,0.5803571428571428,0.8690058479532163,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
54,22.0,0.7056302133538975,0.7883475783475783,0.5803571428571428,0.8690058479532163,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
55,22.0,0.7056302133538975,0.7883475783475783,0.5803571428571428,0.8690058479532163,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
56,22.0,0.5337013334618598,0.7420056980056979,0.40535714285714286,0.8742690058479532,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
57,22.0,0.6933718912666281,0.8205128205128206,0.5428571428571429,0.9301169590643275,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
58,22.0,0.6933718912666281,0.8205128205128206,0.5428571428571429,0.9301169590643275,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
59,22.0,0.7053909870830922,0.8050940170940171,0.5803571428571428,0.891812865497076,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
60,22.0,0.7053909870830922,0.8050940170940171,0.5803571428571428,0.891812865497076,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
61,22.0,0.7069576858813701,0.768962962962963,0.5946428571428573,0.8371345029239766,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
62,22.0,0.7069576858813701,0.768962962962963,0.5946428571428573,0.8371345029239766,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
63,22.0,0.7069576858813701,0.768962962962963,0.5946428571428573,0.8371345029239766,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
64,22.0,0.5058860580939528,0.7336866096866096,0.35892857142857143,0.8801169590643276,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
65,22.0,0.6858264218237902,0.7853675213675213,0.544642857142857,0.8801169590643273,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
66,22.0,0.7001525159051476,0.8042051282051282,0.5535714285714286,0.9017543859649123,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
67,22.0,0.7001525159051476,0.8042051282051282,0.5535714285714286,0.9017543859649123,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
68,22.0,0.7001525159051476,0.8042051282051282,0.5535714285714286,0.9017543859649123,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
69,22.0,0.70896780733886,0.8243475783475784,0.5696428571428571,0.9242690058479532,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
70,22.0,0.70896780733886,0.8243475783475784,0.5696428571428571,0.9242690058479532,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
71,22.0,0.70896780733886,0.8243475783475784,0.5696428571428571,0.9242690058479532,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
72,22.0,0.5192736874236874,0.7576980056980056,0.3839285714285714,0.9023391812865498,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
73,22.0,0.6958643756827968,0.8055441595441597,0.5589285714285714,0.9020467836257311,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
74,22.0,0.6958643756827968,0.8055441595441597,0.5589285714285714,0.9020467836257311,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
75,22.0,0.7068698541224858,0.8206438746438748,0.5571428571428572,0.9236842105263158,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
76,22.0,0.7068698541224858,0.8206438746438748,0.5571428571428572,0.9236842105263158,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
77,22.0,0.7068698541224858,0.8206438746438748,0.5571428571428572,0.9236842105263158,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
78,22.0,0.5328248473748474,0.7433447293447293,0.4196428571428571,0.8692982456140351,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
79,22.0,0.706399286678234,0.7977094017094017,0.5678571428571428,0.8871345029239768,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
80,22.0,0.706399286678234,0.7977094017094017,0.5678571428571428,0.8871345029239768,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
81,22.0,0.706399286678234,0.7977094017094017,0.5678571428571428,0.8871345029239768,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
82,22.0,0.5478326296510507,0.7692478632478632,0.44464285714285723,0.8961988304093568,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
83,22.0,0.7030639258402416,0.8084900284900286,0.5589285714285714,0.9076023391812866,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
84,22.0,0.7030639258402416,0.8084900284900286,0.5589285714285714,0.9076023391812866,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
85,22.0,0.7185444123128334,0.8365014245014246,0.5857142857142856,0.9347953216374268,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
86,22.0,0.7185444123128334,0.8365014245014246,0.5857142857142856,0.9347953216374268,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
87,22.0,0.7185444123128334,0.8365014245014246,0.5857142857142856,0.9347953216374268,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
88,22.0,0.46947264314632736,0.7231794871794872,0.3071428571428571,0.8862573099415206,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
89,22.0,0.7009904087140928,0.7847863247863247,0.5732142857142856,0.8690058479532163,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
90,22.0,0.7009904087140928,0.7847863247863247,0.5732142857142856,0.8690058479532163,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
91,22.0,0.7045851519825204,0.8121823361823362,0.5660714285714284,0.9073099415204678,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
92,22.0,0.7045851519825204,0.8121823361823362,0.5660714285714284,0.9073099415204678,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
93,22.0,0.7045851519825204,0.8121823361823362,0.5660714285714284,0.9073099415204678,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
94,22.0,0.7076911091832144,0.788951566951567,0.5946428571428573,0.864327485380117,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
95,22.0,0.7099243204164256,0.8202051282051283,0.5803571428571428,0.9134502923976608,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
96,22.0,0.7099243204164256,0.8202051282051283,0.5803571428571428,0.9134502923976608,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
97,22.0,0.7099243204164256,0.8202051282051283,0.5803571428571428,0.9134502923976608,0.7285645106355633,0.8241937321937323,0.6089285714285714,0.9073099415204678,0.0,0.0
